Label,Frame Index,Time Stamp,Confidence
giraffe,18683,622.77,0.75
giraffe,18683,622.77,0.63
giraffe,18683,622.77,0.49
giraffe,18683,622.77,0.29
giraffe,18684,622.80,0.92
giraffe,18684,622.80,0.90
giraffe,18684,622.80,0.76
giraffe,18684,622.80,0.60
giraffe,18684,622.80,0.46
giraffe,18684,622.80,0.25
giraffe,18685,622.83,0.92
giraffe,18685,622.83,0.90
giraffe,18685,622.83,0.76
giraffe,18685,622.83,0.61
giraffe,18685,622.83,0.49
giraffe,18685,622.83,0.26
giraffe,18686,622.87,0.92
giraffe,18686,622.87,0.89
giraffe,18686,622.87,0.75
giraffe,18686,622.87,0.63
giraffe,18686,622.87,0.52
giraffe,18686,622.87,0.31
giraffe,18686,622.87,0.25
giraffe,18687,622.90,0.91
giraffe,18687,622.90,0.89
giraffe,18687,622.90,0.74
giraffe,18687,622.90,0.67
giraffe,18687,622.90,0.50
giraffe,18687,622.90,0.31
giraffe,18688,622.93,0.92
giraffe,18688,622.93,0.89
giraffe,18688,622.93,0.73
giraffe,18688,622.93,0.72
giraffe,18688,622.93,0.44
giraffe,18688,622.93,0.28
giraffe,18689,622.97,0.92
giraffe,18689,622.97,0.89
giraffe,18689,622.97,0.72
giraffe,18689,622.97,0.71
giraffe,18689,622.97,0.38
giraffe,18689,622.97,0.25
giraffe,18690,623.00,0.91
giraffe,18690,623.00,0.89
giraffe,18690,623.00,0.72
giraffe,18690,623.00,0.72
giraffe,18690,623.00,0.41
giraffe,18690,623.00,0.25
giraffe,18691,623.03,0.91
giraffe,18691,623.03,0.87
giraffe,18691,623.03,0.73
giraffe,18691,623.03,0.70
giraffe,18691,623.03,0.42
giraffe,18691,623.03,0.37
giraffe,18692,623.07,0.92
giraffe,18692,623.07,0.89
giraffe,18692,623.07,0.74
giraffe,18692,623.07,0.71
giraffe,18692,623.07,0.38
giraffe,18692,623.07,0.36
giraffe,18693,623.10,0.91
giraffe,18693,623.10,0.89
giraffe,18693,623.10,0.72
giraffe,18693,623.10,0.70
giraffe,18693,623.10,0.43
giraffe,18693,623.10,0.39
giraffe,18694,623.13,0.91
giraffe,18694,623.13,0.88
giraffe,18694,623.13,0.72
giraffe,18694,623.13,0.69
giraffe,18694,623.13,0.42
giraffe,18694,623.13,0.35
giraffe,18695,623.17,0.88
giraffe,18695,623.17,0.87
giraffe,18695,623.17,0.72
giraffe,18695,623.17,0.68
giraffe,18695,623.17,0.43
giraffe,18695,623.17,0.39
giraffe,18696,623.20,0.89
giraffe,18696,623.20,0.87
giraffe,18696,623.20,0.69
giraffe,18696,623.20,0.68
giraffe,18696,623.20,0.48
giraffe,18696,623.20,0.41
giraffe,18697,623.23,0.91
giraffe,18697,623.23,0.89
giraffe,18697,623.23,0.71
giraffe,18697,623.23,0.69
giraffe,18697,623.23,0.50
giraffe,18697,623.23,0.40
giraffe,18698,623.27,0.92
giraffe,18698,623.27,0.89
giraffe,18698,623.27,0.70
giraffe,18698,623.27,0.69
giraffe,18698,623.27,0.45
giraffe,18698,623.27,0.41
giraffe,18699,623.30,0.93
giraffe,18699,623.30,0.89
giraffe,18699,623.30,0.71
giraffe,18699,623.30,0.69
giraffe,18699,623.30,0.45
giraffe,18699,623.30,0.42
giraffe,18700,623.33,0.92
giraffe,18700,623.33,0.89
giraffe,18700,623.33,0.68
giraffe,18700,623.33,0.66
giraffe,18700,623.33,0.55
giraffe,18700,623.33,0.44
giraffe,18701,623.37,0.92
giraffe,18701,623.37,0.90
giraffe,18701,623.37,0.69
giraffe,18701,623.37,0.66
giraffe,18701,623.37,0.56
giraffe,18701,623.37,0.34
giraffe,18702,623.40,0.92
giraffe,18702,623.40,0.90
giraffe,18702,623.40,0.68
giraffe,18702,623.40,0.65
giraffe,18702,623.40,0.64
giraffe,18702,623.40,0.36
giraffe,18702,623.40,0.28
giraffe,18703,623.43,0.92
giraffe,18703,623.43,0.90
giraffe,18703,623.43,0.70
giraffe,18703,623.43,0.67
giraffe,18703,623.43,0.64
giraffe,18703,623.43,0.38
giraffe,18704,623.47,0.90
giraffe,18704,623.47,0.90
giraffe,18704,623.47,0.75
giraffe,18704,623.47,0.68
giraffe,18704,623.47,0.64
giraffe,18704,623.47,0.35
giraffe,18705,623.50,0.91
giraffe,18705,623.50,0.90
giraffe,18705,623.50,0.75
giraffe,18705,623.50,0.66
giraffe,18705,623.50,0.63
giraffe,18705,623.50,0.37
giraffe,18706,623.53,0.90
giraffe,18706,623.53,0.89
giraffe,18706,623.53,0.74
giraffe,18706,623.53,0.68
giraffe,18706,623.53,0.64
giraffe,18706,623.53,0.30
giraffe,18707,623.57,0.90
giraffe,18707,623.57,0.87
giraffe,18707,623.57,0.73
giraffe,18707,623.57,0.68
giraffe,18707,623.57,0.66
giraffe,18707,623.57,0.46
giraffe,18708,623.60,0.90
giraffe,18708,623.60,0.90
giraffe,18708,623.60,0.71
giraffe,18708,623.60,0.71
giraffe,18708,623.60,0.65
giraffe,18708,623.60,0.38
giraffe,18709,623.63,0.90
giraffe,18709,623.63,0.88
giraffe,18709,623.63,0.71
giraffe,18709,623.63,0.69
giraffe,18709,623.63,0.65
giraffe,18709,623.63,0.33
giraffe,18710,623.67,0.90
giraffe,18710,623.67,0.88
giraffe,18710,623.67,0.71
giraffe,18710,623.67,0.71
giraffe,18710,623.67,0.65
giraffe,18710,623.67,0.31
giraffe,18711,623.70,0.91
giraffe,18711,623.70,0.88
giraffe,18711,623.70,0.76
giraffe,18711,623.70,0.72
giraffe,18711,623.70,0.65
giraffe,18711,623.70,0.30
giraffe,18712,623.73,0.91
giraffe,18712,623.73,0.90
giraffe,18712,623.73,0.77
giraffe,18712,623.73,0.73
giraffe,18712,623.73,0.63
giraffe,18712,623.73,0.28
giraffe,18713,623.77,0.91
giraffe,18713,623.77,0.90
giraffe,18713,623.77,0.75
giraffe,18713,623.77,0.75
giraffe,18713,623.77,0.65
giraffe,18713,623.77,0.27
giraffe,18714,623.80,0.91
giraffe,18714,623.80,0.87
giraffe,18714,623.80,0.77
giraffe,18714,623.80,0.76
giraffe,18714,623.80,0.66
giraffe,18715,623.83,0.91
giraffe,18715,623.83,0.86
giraffe,18715,623.83,0.81
giraffe,18715,623.83,0.77
giraffe,18715,623.83,0.66
giraffe,18716,623.87,0.91
giraffe,18716,623.87,0.86
giraffe,18716,623.87,0.83
giraffe,18716,623.87,0.78
giraffe,18716,623.87,0.66
giraffe,18717,623.90,0.91
giraffe,18717,623.90,0.89
giraffe,18717,623.90,0.82
giraffe,18717,623.90,0.79
giraffe,18717,623.90,0.68
giraffe,18717,623.90,0.41
giraffe,18718,623.93,0.91
giraffe,18718,623.93,0.90
giraffe,18718,623.93,0.82
giraffe,18718,623.93,0.79
giraffe,18718,623.93,0.69
giraffe,18719,623.97,0.91
giraffe,18719,623.97,0.91
giraffe,18719,623.97,0.79
giraffe,18719,623.97,0.78
giraffe,18719,623.97,0.68
giraffe,18719,623.97,0.41
giraffe,18720,624.00,0.92
giraffe,18720,624.00,0.91
giraffe,18720,624.00,0.79
giraffe,18720,624.00,0.78
giraffe,18720,624.00,0.67
giraffe,18720,624.00,0.37
giraffe,18721,624.03,0.92
giraffe,18721,624.03,0.91
giraffe,18721,624.03,0.79
giraffe,18721,624.03,0.78
giraffe,18721,624.03,0.69
giraffe,18722,624.07,0.92
giraffe,18722,624.07,0.91
giraffe,18722,624.07,0.83
giraffe,18722,624.07,0.79
giraffe,18722,624.07,0.70
giraffe,18722,624.07,0.42
giraffe,18722,624.07,0.34
giraffe,18723,624.10,0.92
giraffe,18723,624.10,0.91
giraffe,18723,624.10,0.81
giraffe,18723,624.10,0.77
giraffe,18723,624.10,0.69
giraffe,18723,624.10,0.32
giraffe,18724,624.13,0.92
giraffe,18724,624.13,0.91
giraffe,18724,624.13,0.80
giraffe,18724,624.13,0.79
giraffe,18724,624.13,0.68
giraffe,18725,624.17,0.92
giraffe,18725,624.17,0.91
giraffe,18725,624.17,0.81
giraffe,18725,624.17,0.80
giraffe,18725,624.17,0.68
giraffe,18725,624.17,0.26
giraffe,18726,624.20,0.91
giraffe,18726,624.20,0.91
giraffe,18726,624.20,0.80
giraffe,18726,624.20,0.78
giraffe,18726,624.20,0.67
giraffe,18727,624.23,0.91
giraffe,18727,624.23,0.91
giraffe,18727,624.23,0.81
giraffe,18727,624.23,0.75
giraffe,18727,624.23,0.68
giraffe,18727,624.23,0.38
giraffe,18728,624.27,0.91
giraffe,18728,624.27,0.90
giraffe,18728,624.27,0.80
giraffe,18728,624.27,0.79
giraffe,18728,624.27,0.68
giraffe,18728,624.27,0.37
giraffe,18729,624.30,0.91
giraffe,18729,624.30,0.90
giraffe,18729,624.30,0.83
giraffe,18729,624.30,0.78
giraffe,18729,624.30,0.67
giraffe,18729,624.30,0.45
giraffe,18729,624.30,0.42
giraffe,18730,624.33,0.91
giraffe,18730,624.33,0.90
giraffe,18730,624.33,0.83
giraffe,18730,624.33,0.79
giraffe,18730,624.33,0.68
giraffe,18730,624.33,0.44
giraffe,18730,624.33,0.37
giraffe,18731,624.37,0.91
giraffe,18731,624.37,0.90
giraffe,18731,624.37,0.82
giraffe,18731,624.37,0.79
giraffe,18731,624.37,0.68
giraffe,18731,624.37,0.45
giraffe,18731,624.37,0.38
giraffe,18732,624.40,0.91
giraffe,18732,624.40,0.90
giraffe,18732,624.40,0.82
giraffe,18732,624.40,0.80
giraffe,18732,624.40,0.67
giraffe,18732,624.40,0.41
giraffe,18733,624.43,0.91
giraffe,18733,624.43,0.90
giraffe,18733,624.43,0.82
giraffe,18733,624.43,0.80
giraffe,18733,624.43,0.65
giraffe,18733,624.43,0.44
giraffe,18734,624.47,0.91
giraffe,18734,624.47,0.90
giraffe,18734,624.47,0.82
giraffe,18734,624.47,0.81
giraffe,18734,624.47,0.65
giraffe,18734,624.47,0.43
giraffe,18734,624.47,0.41
giraffe,18735,624.50,0.92
giraffe,18735,624.50,0.90
giraffe,18735,624.50,0.82
giraffe,18735,624.50,0.81
giraffe,18735,624.50,0.65
giraffe,18735,624.50,0.43
giraffe,18736,624.53,0.92
giraffe,18736,624.53,0.91
giraffe,18736,624.53,0.82
giraffe,18736,624.53,0.82
giraffe,18736,624.53,0.65
giraffe,18736,624.53,0.54
giraffe,18737,624.57,0.92
giraffe,18737,624.57,0.91
giraffe,18737,624.57,0.81
giraffe,18737,624.57,0.81
giraffe,18737,624.57,0.65
giraffe,18737,624.57,0.60
giraffe,18738,624.60,0.92
giraffe,18738,624.60,0.90
giraffe,18738,624.60,0.82
giraffe,18738,624.60,0.80
giraffe,18738,624.60,0.67
giraffe,18738,624.60,0.54
giraffe,18800,626.67,0.28
giraffe,18816,627.20,0.26
giraffe,18817,627.23,0.28
giraffe,18818,627.27,0.26
giraffe,20080,669.33,0.33
giraffe,23431,781.03,0.92
giraffe,23431,781.03,0.92
giraffe,23431,781.03,0.81
giraffe,23431,781.03,0.75
giraffe,23431,781.03,0.61
giraffe,23431,781.03,0.47
giraffe,23432,781.07,0.92
giraffe,23432,781.07,0.92
giraffe,23432,781.07,0.81
giraffe,23432,781.07,0.74
giraffe,23432,781.07,0.59
giraffe,23432,781.07,0.46
giraffe,23433,781.10,0.92
giraffe,23433,781.10,0.92
giraffe,23433,781.10,0.79
giraffe,23433,781.10,0.72
giraffe,23433,781.10,0.63
giraffe,23433,781.10,0.48
giraffe,23433,781.10,0.42
giraffe,23434,781.13,0.92
giraffe,23434,781.13,0.92
giraffe,23434,781.13,0.78
giraffe,23434,781.13,0.73
giraffe,23434,781.13,0.64
giraffe,23434,781.13,0.53
giraffe,23435,781.17,0.92
giraffe,23435,781.17,0.92
giraffe,23435,781.17,0.76
giraffe,23435,781.17,0.74
giraffe,23435,781.17,0.63
giraffe,23435,781.17,0.58
giraffe,23436,781.20,0.92
giraffe,23436,781.20,0.92
giraffe,23436,781.20,0.76
giraffe,23436,781.20,0.73
giraffe,23436,781.20,0.63
giraffe,23436,781.20,0.58
giraffe,23437,781.23,0.92
giraffe,23437,781.23,0.91
giraffe,23437,781.23,0.75
giraffe,23437,781.23,0.74
giraffe,23437,781.23,0.61
giraffe,23437,781.23,0.59
giraffe,23438,781.27,0.92
giraffe,23438,781.27,0.91
giraffe,23438,781.27,0.75
giraffe,23438,781.27,0.73
giraffe,23438,781.27,0.61
giraffe,23438,781.27,0.59
giraffe,23439,781.30,0.92
giraffe,23439,781.30,0.91
giraffe,23439,781.30,0.78
giraffe,23439,781.30,0.77
giraffe,23439,781.30,0.62
giraffe,23439,781.30,0.55
giraffe,23440,781.33,0.92
giraffe,23440,781.33,0.92
giraffe,23440,781.33,0.78
giraffe,23440,781.33,0.74
giraffe,23440,781.33,0.63
giraffe,23440,781.33,0.53
giraffe,23441,781.37,0.92
giraffe,23441,781.37,0.92
giraffe,23441,781.37,0.75
giraffe,23441,781.37,0.73
giraffe,23441,781.37,0.63
giraffe,23441,781.37,0.52
giraffe,23442,781.40,0.92
giraffe,23442,781.40,0.92
giraffe,23442,781.40,0.75
giraffe,23442,781.40,0.73
giraffe,23442,781.40,0.62
giraffe,23442,781.40,0.53
giraffe,23443,781.43,0.92
giraffe,23443,781.43,0.92
giraffe,23443,781.43,0.72
giraffe,23443,781.43,0.72
giraffe,23443,781.43,0.64
giraffe,23443,781.43,0.47
giraffe,23444,781.47,0.92
giraffe,23444,781.47,0.92
giraffe,23444,781.47,0.72
giraffe,23444,781.47,0.71
giraffe,23444,781.47,0.63
giraffe,23444,781.47,0.49
giraffe,23445,781.50,0.92
giraffe,23445,781.50,0.92
giraffe,23445,781.50,0.72
giraffe,23445,781.50,0.72
giraffe,23445,781.50,0.63
giraffe,23445,781.50,0.48
giraffe,23446,781.53,0.92
giraffe,23446,781.53,0.92
giraffe,23446,781.53,0.71
giraffe,23446,781.53,0.69
giraffe,23446,781.53,0.63
giraffe,23446,781.53,0.49
giraffe,23447,781.57,0.92
giraffe,23447,781.57,0.92
giraffe,23447,781.57,0.73
giraffe,23447,781.57,0.70
giraffe,23447,781.57,0.64
giraffe,23447,781.57,0.48
giraffe,23448,781.60,0.92
giraffe,23448,781.60,0.91
giraffe,23448,781.60,0.71
giraffe,23448,781.60,0.68
giraffe,23448,781.60,0.64
giraffe,23448,781.60,0.47
giraffe,23448,781.60,0.36
giraffe,23449,781.63,0.92
giraffe,23449,781.63,0.91
giraffe,23449,781.63,0.68
giraffe,23449,781.63,0.68
giraffe,23449,781.63,0.64
giraffe,23449,781.63,0.49
giraffe,23449,781.63,0.35
giraffe,23450,781.67,0.92
giraffe,23450,781.67,0.92
giraffe,23450,781.67,0.69
giraffe,23450,781.67,0.67
giraffe,23450,781.67,0.63
giraffe,23450,781.67,0.45
giraffe,23450,781.67,0.34
giraffe,23451,781.70,0.92
giraffe,23451,781.70,0.92
giraffe,23451,781.70,0.73
giraffe,23451,781.70,0.69
giraffe,23451,781.70,0.64
giraffe,23451,781.70,0.47
giraffe,23451,781.70,0.35
giraffe,23452,781.73,0.92
giraffe,23452,781.73,0.92
giraffe,23452,781.73,0.74
giraffe,23452,781.73,0.68
giraffe,23452,781.73,0.59
giraffe,23452,781.73,0.43
giraffe,23452,781.73,0.34
giraffe,23452,781.73,0.29
giraffe,23453,781.77,0.92
giraffe,23453,781.77,0.91
giraffe,23453,781.77,0.74
giraffe,23453,781.77,0.70
giraffe,23453,781.77,0.61
giraffe,23453,781.77,0.44
giraffe,23453,781.77,0.28
giraffe,23454,781.80,0.92
giraffe,23454,781.80,0.92
giraffe,23454,781.80,0.73
giraffe,23454,781.80,0.72
giraffe,23454,781.80,0.61
giraffe,23454,781.80,0.47
giraffe,23454,781.80,0.29
giraffe,23455,781.83,0.92
giraffe,23455,781.83,0.92
giraffe,23455,781.83,0.74
giraffe,23455,781.83,0.71
giraffe,23455,781.83,0.61
giraffe,23455,781.83,0.48
giraffe,23455,781.83,0.32
giraffe,23455,781.83,0.29
giraffe,23456,781.87,0.92
giraffe,23456,781.87,0.90
giraffe,23456,781.87,0.76
giraffe,23456,781.87,0.71
giraffe,23456,781.87,0.61
giraffe,23456,781.87,0.52
giraffe,23457,781.90,0.92
giraffe,23457,781.90,0.91
giraffe,23457,781.90,0.74
giraffe,23457,781.90,0.70
giraffe,23457,781.90,0.62
giraffe,23457,781.90,0.52
giraffe,23458,781.93,0.92
giraffe,23458,781.93,0.89
giraffe,23458,781.93,0.74
giraffe,23458,781.93,0.68
giraffe,23458,781.93,0.62
giraffe,23458,781.93,0.49
giraffe,23459,781.97,0.92
giraffe,23459,781.97,0.88
giraffe,23459,781.97,0.70
giraffe,23459,781.97,0.63
giraffe,23459,781.97,0.60
giraffe,23459,781.97,0.51
giraffe,23460,782.00,0.92
giraffe,23460,782.00,0.89
giraffe,23460,782.00,0.66
giraffe,23460,782.00,0.64
giraffe,23460,782.00,0.61
giraffe,23460,782.00,0.54
giraffe,23461,782.03,0.92
giraffe,23461,782.03,0.90
giraffe,23461,782.03,0.66
giraffe,23461,782.03,0.64
giraffe,23461,782.03,0.61
giraffe,23461,782.03,0.51
giraffe,23462,782.07,0.92
giraffe,23462,782.07,0.90
giraffe,23462,782.07,0.67
giraffe,23462,782.07,0.64
giraffe,23462,782.07,0.62
giraffe,23462,782.07,0.54
giraffe,23462,782.07,0.26
giraffe,23463,782.10,0.92
giraffe,23463,782.10,0.89
giraffe,23463,782.10,0.69
giraffe,23463,782.10,0.64
giraffe,23463,782.10,0.61
giraffe,23463,782.10,0.51
giraffe,23463,782.10,0.42
giraffe,23464,782.13,0.92
giraffe,23464,782.13,0.89
giraffe,23464,782.13,0.67
giraffe,23464,782.13,0.65
giraffe,23464,782.13,0.62
giraffe,23464,782.13,0.55
giraffe,23464,782.13,0.32
giraffe,23465,782.17,0.92
giraffe,23465,782.17,0.89
giraffe,23465,782.17,0.68
giraffe,23465,782.17,0.65
giraffe,23465,782.17,0.61
giraffe,23465,782.17,0.53
giraffe,23465,782.17,0.30
giraffe,23466,782.20,0.92
giraffe,23466,782.20,0.89
giraffe,23466,782.20,0.70
giraffe,23466,782.20,0.64
giraffe,23466,782.20,0.61
giraffe,23466,782.20,0.53
giraffe,23466,782.20,0.35
giraffe,23467,782.23,0.92
giraffe,23467,782.23,0.89
giraffe,23467,782.23,0.71
giraffe,23467,782.23,0.62
giraffe,23467,782.23,0.60
giraffe,23467,782.23,0.55
giraffe,23467,782.23,0.29
giraffe,23468,782.27,0.92
giraffe,23468,782.27,0.88
giraffe,23468,782.27,0.72
giraffe,23468,782.27,0.62
giraffe,23468,782.27,0.58
giraffe,23468,782.27,0.51
giraffe,23468,782.27,0.33
giraffe,23469,782.30,0.92
giraffe,23469,782.30,0.87
giraffe,23469,782.30,0.74
giraffe,23469,782.30,0.63
giraffe,23469,782.30,0.59
giraffe,23469,782.30,0.54
giraffe,23469,782.30,0.26
giraffe,23470,782.33,0.92
giraffe,23470,782.33,0.87
giraffe,23470,782.33,0.73
giraffe,23470,782.33,0.63
giraffe,23470,782.33,0.60
giraffe,23470,782.33,0.53
giraffe,23470,782.33,0.29
giraffe,23471,782.37,0.92
giraffe,23471,782.37,0.87
giraffe,23471,782.37,0.72
giraffe,23471,782.37,0.62
giraffe,23471,782.37,0.59
giraffe,23471,782.37,0.55
giraffe,23472,782.40,0.92
giraffe,23472,782.40,0.87
giraffe,23472,782.40,0.72
giraffe,23472,782.40,0.62
giraffe,23472,782.40,0.60
giraffe,23472,782.40,0.54
giraffe,23473,782.43,0.91
giraffe,23473,782.43,0.87
giraffe,23473,782.43,0.72
giraffe,23473,782.43,0.62
giraffe,23473,782.43,0.59
giraffe,23473,782.43,0.58
giraffe,23474,782.47,0.92
giraffe,23474,782.47,0.87
giraffe,23474,782.47,0.73
giraffe,23474,782.47,0.61
giraffe,23474,782.47,0.60
giraffe,23474,782.47,0.58
giraffe,23474,782.47,0.28
giraffe,23475,782.50,0.92
giraffe,23475,782.50,0.86
giraffe,23475,782.50,0.73
giraffe,23475,782.50,0.62
giraffe,23475,782.50,0.60
giraffe,23475,782.50,0.55
giraffe,23476,782.53,0.92
giraffe,23476,782.53,0.87
giraffe,23476,782.53,0.74
giraffe,23476,782.53,0.62
giraffe,23476,782.53,0.60
giraffe,23476,782.53,0.55
giraffe,23477,782.57,0.92
giraffe,23477,782.57,0.87
giraffe,23477,782.57,0.74
giraffe,23477,782.57,0.62
giraffe,23477,782.57,0.60
giraffe,23477,782.57,0.55
giraffe,23477,782.57,0.26
giraffe,23478,782.60,0.92
giraffe,23478,782.60,0.87
giraffe,23478,782.60,0.75
giraffe,23478,782.60,0.63
giraffe,23478,782.60,0.63
giraffe,23478,782.60,0.48
giraffe,23478,782.60,0.26
giraffe,23479,782.63,0.92
giraffe,23479,782.63,0.89
giraffe,23479,782.63,0.74
giraffe,23479,782.63,0.64
giraffe,23479,782.63,0.62
giraffe,23479,782.63,0.53
giraffe,23480,782.67,0.92
giraffe,23480,782.67,0.89
giraffe,23480,782.67,0.75
giraffe,23480,782.67,0.62
giraffe,23480,782.67,0.61
giraffe,23480,782.67,0.55
giraffe,23480,782.67,0.30
giraffe,23480,782.67,0.28
giraffe,23481,782.70,0.92
giraffe,23481,782.70,0.89
giraffe,23481,782.70,0.74
giraffe,23481,782.70,0.64
giraffe,23481,782.70,0.62
giraffe,23481,782.70,0.53
giraffe,23482,782.73,0.92
giraffe,23482,782.73,0.87
giraffe,23482,782.73,0.74
giraffe,23482,782.73,0.65
giraffe,23482,782.73,0.61
giraffe,23482,782.73,0.56
giraffe,23483,782.77,0.92
giraffe,23483,782.77,0.89
giraffe,23483,782.77,0.73
giraffe,23483,782.77,0.63
giraffe,23483,782.77,0.63
giraffe,23483,782.77,0.53
giraffe,23483,782.77,0.26
giraffe,23484,782.80,0.92
giraffe,23484,782.80,0.89
giraffe,23484,782.80,0.73
giraffe,23484,782.80,0.65
giraffe,23484,782.80,0.63
giraffe,23484,782.80,0.53
giraffe,23484,782.80,0.26
giraffe,23485,782.83,0.92
giraffe,23485,782.83,0.90
giraffe,23485,782.83,0.72
giraffe,23485,782.83,0.67
giraffe,23485,782.83,0.65
giraffe,23485,782.83,0.45
giraffe,23486,782.87,0.92
giraffe,23486,782.87,0.89
giraffe,23486,782.87,0.71
giraffe,23486,782.87,0.66
giraffe,23486,782.87,0.65
giraffe,23486,782.87,0.51
giraffe,23487,782.90,0.92
giraffe,23487,782.90,0.89
giraffe,23487,782.90,0.72
giraffe,23487,782.90,0.66
giraffe,23487,782.90,0.64
giraffe,23487,782.90,0.49
giraffe,23488,782.93,0.92
giraffe,23488,782.93,0.90
giraffe,23488,782.93,0.73
giraffe,23488,782.93,0.65
giraffe,23488,782.93,0.64
giraffe,23488,782.93,0.44
giraffe,23488,782.93,0.26
giraffe,23489,782.97,0.92
giraffe,23489,782.97,0.89
giraffe,23489,782.97,0.73
giraffe,23489,782.97,0.66
giraffe,23489,782.97,0.64
giraffe,23489,782.97,0.44
giraffe,23490,783.00,0.92
giraffe,23490,783.00,0.91
giraffe,23490,783.00,0.74
giraffe,23490,783.00,0.65
giraffe,23490,783.00,0.64
giraffe,23490,783.00,0.41
giraffe,23491,783.03,0.92
giraffe,23491,783.03,0.91
giraffe,23491,783.03,0.74
giraffe,23491,783.03,0.65
giraffe,23491,783.03,0.65
giraffe,23491,783.03,0.46
giraffe,23492,783.07,0.92
giraffe,23492,783.07,0.92
giraffe,23492,783.07,0.74
giraffe,23492,783.07,0.66
giraffe,23492,783.07,0.65
giraffe,23492,783.07,0.44
giraffe,23493,783.10,0.92
giraffe,23493,783.10,0.92
giraffe,23493,783.10,0.74
giraffe,23493,783.10,0.66
giraffe,23493,783.10,0.65
giraffe,23493,783.10,0.48
giraffe,23494,783.13,0.92
giraffe,23494,783.13,0.92
giraffe,23494,783.13,0.73
giraffe,23494,783.13,0.66
giraffe,23494,783.13,0.64
giraffe,23494,783.13,0.49
giraffe,23495,783.17,0.92
giraffe,23495,783.17,0.92
giraffe,23495,783.17,0.73
giraffe,23495,783.17,0.66
giraffe,23495,783.17,0.65
giraffe,23495,783.17,0.50
giraffe,23496,783.20,0.92
giraffe,23496,783.20,0.92
giraffe,23496,783.20,0.74
giraffe,23496,783.20,0.66
giraffe,23496,783.20,0.64
giraffe,23496,783.20,0.52
giraffe,23496,783.20,0.36
giraffe,23497,783.23,0.92
giraffe,23497,783.23,0.92
giraffe,23497,783.23,0.73
giraffe,23497,783.23,0.66
giraffe,23497,783.23,0.63
giraffe,23497,783.23,0.49
giraffe,23498,783.27,0.92
giraffe,23498,783.27,0.92
giraffe,23498,783.27,0.75
giraffe,23498,783.27,0.66
giraffe,23498,783.27,0.62
giraffe,23498,783.27,0.46
giraffe,23499,783.30,0.92
giraffe,23499,783.30,0.92
giraffe,23499,783.30,0.74
giraffe,23499,783.30,0.65
giraffe,23499,783.30,0.63
giraffe,23499,783.30,0.47
giraffe,23500,783.33,0.92
giraffe,23500,783.33,0.92
giraffe,23500,783.33,0.73
giraffe,23500,783.33,0.65
giraffe,23500,783.33,0.61
giraffe,23500,783.33,0.51
giraffe,23501,783.37,0.92
giraffe,23501,783.37,0.92
giraffe,23501,783.37,0.73
giraffe,23501,783.37,0.66
giraffe,23501,783.37,0.63
giraffe,23501,783.37,0.50
giraffe,23502,783.40,0.92
giraffe,23502,783.40,0.92
giraffe,23502,783.40,0.71
giraffe,23502,783.40,0.65
giraffe,23502,783.40,0.61
giraffe,23502,783.40,0.53
giraffe,23503,783.43,0.92
giraffe,23503,783.43,0.92
giraffe,23503,783.43,0.72
giraffe,23503,783.43,0.64
giraffe,23503,783.43,0.60
giraffe,23503,783.43,0.51
giraffe,23504,783.47,0.92
giraffe,23504,783.47,0.92
giraffe,23504,783.47,0.73
giraffe,23504,783.47,0.63
giraffe,23504,783.47,0.60
giraffe,23504,783.47,0.50
giraffe,23505,783.50,0.92
giraffe,23505,783.50,0.92
giraffe,23505,783.50,0.71
giraffe,23505,783.50,0.62
giraffe,23505,783.50,0.61
giraffe,23505,783.50,0.54
giraffe,23506,783.53,0.92
giraffe,23506,783.53,0.92
giraffe,23506,783.53,0.68
giraffe,23506,783.53,0.63
giraffe,23506,783.53,0.63
giraffe,23506,783.53,0.52
giraffe,23507,783.57,0.92
giraffe,23507,783.57,0.92
giraffe,23507,783.57,0.73
giraffe,23507,783.57,0.63
giraffe,23507,783.57,0.59
giraffe,23507,783.57,0.53
giraffe,23508,783.60,0.92
giraffe,23508,783.60,0.92
giraffe,23508,783.60,0.75
giraffe,23508,783.60,0.62
giraffe,23508,783.60,0.61
giraffe,23508,783.60,0.51
giraffe,23509,783.63,0.92
giraffe,23509,783.63,0.92
giraffe,23509,783.63,0.72
giraffe,23509,783.63,0.63
giraffe,23509,783.63,0.60
giraffe,23509,783.63,0.55
giraffe,23510,783.67,0.92
giraffe,23510,783.67,0.92
giraffe,23510,783.67,0.73
giraffe,23510,783.67,0.62
giraffe,23510,783.67,0.60
giraffe,23510,783.67,0.53
giraffe,23511,783.70,0.92
giraffe,23511,783.70,0.92
giraffe,23511,783.70,0.74
giraffe,23511,783.70,0.62
giraffe,23511,783.70,0.61
giraffe,23511,783.70,0.53
giraffe,23511,783.70,0.30
giraffe,23512,783.73,0.92
giraffe,23512,783.73,0.92
giraffe,23512,783.73,0.74
giraffe,23512,783.73,0.64
giraffe,23512,783.73,0.61
giraffe,23512,783.73,0.50
giraffe,23513,783.77,0.92
giraffe,23513,783.77,0.92
giraffe,23513,783.77,0.74
giraffe,23513,783.77,0.62
giraffe,23513,783.77,0.60
giraffe,23513,783.77,0.56
giraffe,23514,783.80,0.92
giraffe,23514,783.80,0.92
giraffe,23514,783.80,0.74
giraffe,23514,783.80,0.64
giraffe,23514,783.80,0.60
giraffe,23514,783.80,0.56
